Transaction ID,Date,Time,Customer ID,Gender,Age,Product Category,Product Name,Quantity,Price per Unit ($),Total Amount ($)
810,2025-09-16,9:15 PM,CUST810,Male,59,Appliances,Keurig K-Elite Coffee Maker,4,149,596
811,2025-08-22,5:10 PM,CUST811,Male,61,Smart Home,Nest Learning Thermostat,2,249,498
812,2025-06-26,6:10 PM,CUST812,Male,19,Audio,Bose QuietComfort 45,3,279,837
813,2025-05-02,1:19 PM,CUST813,Male,52,Appliances,Dyson V15 Detect Vacuum,2,749,1498
814,2025-11-01,3:09 PM,CUST814,Female,59,Smart Home,Arlo Pro 4 Security Camera,1,199,199
815,2025-09-24,11:27 AM,CUST815,Female,51,Smart Home,Philips Hue Starter Kit,3,199,597
816,2025-05-18,1:19 PM,CUST816,Male,47,Audio,Sonos Era 300,2,449,898
817,2025-11-15,5:04 PM,CUST817,Male,30,Appliances,Instant Pot Duo 7-in-1,4,99,396
818,2025-02-19,3:15 PM,CUST818,Male,30,Smartphones,iPhone 15 Pro,1,1199,1199
819,2025-11-10,6:31 PM,CUST819,Female,35,Smart Home,Philips Hue Starter Kit,2,199,398
820,2025-11-02,5:12 PM,CUST820,Male,49,Audio,Sony WH-1000XM5 Headphones,3,349,1047
821,2025-11-22,4:08 PM,CUST821,Male,49,Laptops,Dell XPS 15,1,1799,1799
822,2025-07-25,3:25 PM,CUST822,Female,52,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
823,2025-10-22,2:39 PM,CUST823,Female,56,Computers & Accessories,Apple Magic Keyboard,2,99,198
824,2025-11-24,3:55 PM,CUST824,Male,63,Audio,Sony WH-1000XM5 Headphones,3,349,1047
825,2025-12-27,4:21 PM,CUST825,Female,46,Computers & Accessories,Samsung T7 Portable SSD 1TB,1,89,89
826,2025-09-04,3:52 PM,CUST826,Female,46,Appliances,iRobot Roomba j7+,1,599,599
827,2025-02-12,7:38 PM,CUST827,Male,61,Cameras,Fujifilm X-T5,2,1699,3398
828,2025-09-06,1:20 PM,CUST828,Female,33,Gaming,PlayStation 5 Controller,4,69,276
829,2025-09-27,5:44 PM,CUST829,Male,61,Computers & Accessories,Seagate 4TB External HDD,3,99,297
830,2025-12-05,2:20 PM,CUST830,Female,64,Smart Home,Arlo Pro 4 Security Camera,3,199,597
831,2025-12-05,1:25 PM,CUST831,Male,27,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",3,399,1197
832,2025-08-15,9:18 PM,CUST832,Male,47,Audio,JBL Charge 5 Speaker,4,149,596
833,2025-09-12,6:40 PM,CUST833,Male,42,Computers & Accessories,Samsung T7 Portable SSD 1TB,4,89,356
834,2025-08-22,5:36 PM,CUST834,Female,56,Computers & Accessories,Samsung T7 Portable SSD 1TB,2,89,178
835,2025-11-06,6:20 PM,CUST835,Male,37,Computers & Accessories,Apple Magic Keyboard,4,99,396
836,2025-08-03,3:52 PM,CUST836,Female,22,Smart Home,Google Nest Hub Max,1,229,229
837,2025-10-18,6:23 PM,CUST837,Male,18,Appliances,Keurig K-Elite Coffee Maker,3,149,447
838,2025-04-17,12:36 PM,CUST838,Male,47,Tablets,Amazon Fire HD 10,2,149,298
839,2025-08-27,1:34 PM,CUST839,Female,20,Cameras,GoPro Hero 12,3,399,1197
840,2025-12-25,12:49 PM,CUST840,Male,62,Computers & Accessories,Samsung T7 Portable SSD 1TB,2,89,178
841,2025-07-04,5:46 PM,CUST841,Male,31,Audio,Bose QuietComfort 45,3,279,837
842,2025-10-31,4:45 PM,CUST842,Female,47,Tablets,iPad 10th Gen,2,449,898
843,2025-10-17,2:51 PM,CUST843,Male,21,Audio,JBL Charge 5 Speaker,3,149,447
844,2025-11-30,2:44 PM,CUST844,Male,35,Audio,Sony WH-1000XM5 Headphones,3,349,1047
845,2025-11-30,11:54 AM,CUST845,Male,54,Appliances,Dyson V15 Detect Vacuum,1,749,749
846,2025-12-01,7:26 PM,CUST846,Male,42,Computers & Accessories,Samsung T7 Portable SSD 1TB,1,89,89
847,2025-07-22,5:08 PM,CUST847,Female,18,Gaming,Razer BlackShark V2 Headset,4,99,396
848,2025-06-23,5:15 PM,CUST848,Female,63,Smart Home,Ring Video Doorbell Pro 2,3,249,747
849,2025-11-05,1:09 PM,CUST849,Male,32,Audio,Bose QuietComfort 45,2,279,558
850,2025-11-13,6:50 PM,CUST850,Female,26,Tablets,Samsung Galaxy Tab S9,2,799,1598
851,2025-12-05,4:28 PM,CUST851,Male,32,Smart Home,Amazon Echo Show 10,2,249,498
852,2025-02-10,9:30 PM,CUST852,Female,41,Tablets,"iPad Pro 12.9""",1,1099,1099
853,2025-03-08,5:34 PM,CUST853,Male,21,Tablets,Amazon Fire HD 10,2,149,298
854,2025-10-11,5:58 PM,CUST854,Male,29,Computers & Accessories,Seagate 4TB External HDD,1,99,99
855,2025-12-14,7:26 PM,CUST855,Male,54,Appliances,iRobot Roomba j7+,1,599,599
856,2025-12-31,4:50 PM,CUST856,Male,54,Computers & Accessories,Apple Magic Keyboard,4,99,396
857,2025-11-10,9:44 PM,CUST857,Male,60,Smart Home,Nest Learning Thermostat,2,249,498
858,2025-08-13,8:34 PM,CUST858,Male,23,Audio,AirPods Pro 2nd Gen,2,249,498
859,2025-03-22,5:58 PM,CUST859,Female,56,TVs,"LG 55"" OLED TV",2,1499,2998
860,2025-10-11,12:49 PM,CUST860,Male,63,Computers & Accessories,Seagate 4TB External HDD,4,99,396
861,2025-12-05,2:42 PM,CUST861,Female,41,Computers & Accessories,Anker 65W USB-C Charger,3,45,135
862,2025-08-16,4:41 PM,CUST862,Male,28,Smartphones,iPhone 15 Pro,2,1199,2398
863,2025-10-31,5:36 PM,CUST863,Female,30,Appliances,Keurig K-Elite Coffee Maker,2,149,298
864,2025-12-12,9:43 PM,CUST864,Female,51,Gaming,Xbox Elite Controller Series 2,1,179,179
865,2025-02-22,6:48 PM,CUST865,Female,42,Appliances,Vitamix E310 Blender,1,349,349
866,2025-11-20,2:50 PM,CUST866,Male,24,Computers & Accessories,Anker 65W USB-C Charger,1,45,45
867,2025-06-13,4:00 PM,CUST867,Male,21,TVs,"LG 55"" OLED TV",1,1499,1499
868,2025-07-19,12:14 PM,CUST868,Female,25,Cameras,Sony Alpha a7 IV,1,2499,2499
869,2025-04-12,5:33 PM,CUST869,Male,37,Audio,Samsung Galaxy Buds2 Pro,3,199,597
870,2025-09-13,5:44 PM,CUST870,Female,46,Computers & Accessories,Apple Magic Keyboard,4,99,396
871,2025-09-21,5:28 PM,CUST871,Male,62,Appliances,Dyson V15 Detect Vacuum,2,749,1498
872,2025-11-20,3:29 PM,CUST872,Female,63,Smart Home,Philips Hue Starter Kit,3,199,597
873,2025-04-24,6:37 PM,CUST873,Female,27,Audio,Bose QuietComfort 45,3,279,837
874,2025-03-13,6:09 PM,CUST874,Male,60,Smart Home,Google Nest Hub Max,1,229,229
875,2025-12-05,4:01 PM,CUST875,Female,51,Smartphones,iPhone 15,2,999,1998
876,2025-10-06,4:18 PM,CUST876,Male,43,Audio,Bose QuietComfort 45,3,279,837
877,2025-05-22,3:05 PM,CUST877,Female,58,Computers & Accessories,Anker 65W USB-C Charger,1,45,45
878,2025-12-13,12:46 PM,CUST878,Female,20,Computers & Accessories,Seagate 4TB External HDD,1,99,99
879,2025-04-11,1:19 PM,CUST879,Male,23,Smart Home,Philips Hue Starter Kit,1,199,199
880,2025-08-23,4:50 PM,CUST880,Male,22,Audio,Samsung Galaxy Buds2 Pro,2,199,398
881,2025-05-26,1:30 PM,CUST881,Male,22,Gaming,Xbox Elite Controller Series 2,1,179,179
882,2025-05-27,2:06 PM,CUST882,Female,64,Audio,Samsung Galaxy Buds2 Pro,2,199,398
883,2025-01-11,4:44 PM,CUST883,Male,40,Gaming,PlayStation 5 Controller,1,69,69
884,2025-11-21,4:04 PM,CUST884,Female,26,Computers & Accessories,Apple Magic Keyboard,2,99,198
885,2025-12-11,2:51 PM,CUST885,Female,52,Smart Home,Google Nest Hub Max,3,229,687
886,2025-10-25,6:01 PM,CUST886,Male,37,Gaming,Xbox Series X,3,499,1497
887,2025-04-18,7:41 PM,CUST887,Male,59,Computers & Accessories,Samsung T7 Portable SSD 1TB,4,89,356
888,2025-08-16,12:51 PM,CUST888,Female,52,Audio,Bose QuietComfort 45,3,279,837
889,2025-07-06,12:47 PM,CUST889,Female,35,Audio,Sonos Era 300,1,449,449
890,2025-09-27,2:11 PM,CUST890,Male,34,Smart Home,Ring Video Doorbell Pro 2,2,249,498
891,2025-10-13,4:21 PM,CUST891,Male,41,Laptops,Microsoft Surface Pro 9,2,1399,2798
892,2025-08-09,5:29 PM,CUST892,Male,20,Appliances,Keurig K-Elite Coffee Maker,1,149,149
893,2025-05-24,2:25 PM,CUST893,Male,49,Smart Home,Amazon Echo Show 10,1,249,249
894,2025-11-29,5:11 PM,CUST894,Male,52,Computers & Accessories,Apple Magic Keyboard,1,99,99
895,2025-05-05,5:27 PM,CUST895,Female,55,Audio,Samsung Galaxy Buds2 Pro,4,199,796
896,2025-07-25,4:47 PM,CUST896,Female,30,Computers & Accessories,Anker 65W USB-C Charger,2,45,90
897,2025-08-31,5:12 PM,CUST897,Female,64,Audio,JBL Charge 5 Speaker,2,149,298
898,2025-05-20,4:27 PM,CUST898,Female,42,Smart Home,Amazon Echo Show 10,3,249,747
899,2025-09-24,3:45 PM,CUST899,Male,26,Gaming,Nintendo Switch OLED,2,349,698
900,2025-09-24,1:17 PM,CUST900,Male,21,Computers & Accessories,Seagate 4TB External HDD,2,99,198
901,2025-12-29,6:51 PM,CUST901,Male,31,Appliances,Instant Pot Duo 7-in-1,1,99,99
902,2025-06-13,6:36 PM,CUST902,Female,54,Smart Home,Arlo Pro 4 Security Camera,1,199,199
903,2025-12-26,12:55 PM,CUST903,Female,51,Appliances,Ninja Foodi Air Fryer,4,199,796
904,2025-10-19,4:23 PM,CUST904,Male,28,Tablets,Samsung Galaxy Tab S9,1,799,799
905,2025-06-04,2:29 PM,CUST905,Male,58,Cameras,DJI Mini 4 Pro Drone,1,759,759
906,2025-09-21,12:42 PM,CUST906,Female,20,Smart Home,Nest Learning Thermostat,1,249,249
907,2025-10-29,7:33 PM,CUST907,Female,45,Computers & Accessories,Apple Magic Keyboard,1,99,99
908,2025-11-10,9:20 PM,CUST908,Male,46,Tablets,Amazon Fire HD 10,4,149,596
909,2025-02-25,5:39 PM,CUST909,Male,26,Tablets,Microsoft Surface Go 3,1,399,399
910,2025-10-03,4:07 PM,CUST910,Female,20,Computers & Accessories,Seagate 4TB External HDD,3,99,297
911,2025-09-05,4:54 PM,CUST911,Male,42,Tablets,"iPad Pro 12.9""",2,1099,2198
912,2025-12-12,4:11 PM,CUST912,Male,51,Smart Home,Philips Hue Starter Kit,3,199,597
913,2025-06-09,7:45 PM,CUST913,Male,29,Appliances,Vitamix E310 Blender,3,349,1047
914,2025-11-21,6:58 PM,CUST914,Female,59,TVs,"LG 55"" OLED TV",1,1499,1499
915,2025-10-03,5:05 PM,CUST915,Female,26,Appliances,Vitamix E310 Blender,3,349,1047
916,2025-07-10,5:20 PM,CUST916,Female,32,Audio,JBL Charge 5 Speaker,1,149,149
917,2025-10-12,12:19 PM,CUST917,Female,57,Appliances,Ninja Foodi Air Fryer,4,199,796
918,2025-10-08,12:23 PM,CUST918,Female,42,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",3,399,1197
919,2025-10-25,6:32 PM,CUST919,Female,22,Smart Home,Amazon Echo Show 10,2,249,498
920,2025-11-06,3:38 PM,CUST920,Female,28,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
921,2025-10-19,12:24 PM,CUST921,Male,51,Computers & Accessories,Samsung T7 Portable SSD 1TB,3,89,267
922,2025-11-28,4:31 PM,CUST922,Male,41,Smart Home,Nest Learning Thermostat,1,249,249
923,2025-10-10,5:44 PM,CUST923,Male,32,Cameras,Canon EOS R50,2,699,1398
924,2025-12-12,8:59 PM,CUST924,Male,55,Computers & Accessories,Apple Magic Keyboard,2,99,198
925,2025-10-16,9:35 PM,CUST925,Male,25,Smartphones,Google Pixel 8,1,699,699
926,2025-06-20,1:18 PM,CUST926,Male,22,Audio,JBL Charge 5 Speaker,1,149,149
927,2025-08-16,1:20 PM,CUST927,Male,43,TVs,"Hisense 65"" U8K",2,799,1598
928,2025-09-26,7:39 PM,CUST928,Female,35,Tablets,iPad 10th Gen,3,449,1347
929,2025-11-08,11:22 AM,CUST929,Female,23,Smart Home,Nest Learning Thermostat,3,249,747
930,2025-03-18,8:31 PM,CUST930,Male,54,Computers & Accessories,Logitech MX Master 3 Mouse,4,99,396
931,2025-06-13,1:52 PM,CUST931,Male,30,Appliances,Ninja Foodi Air Fryer,4,199,796
932,2025-11-10,3:35 PM,CUST932,Female,45,Computers & Accessories,Anker 65W USB-C Charger,4,45,180
933,2025-04-26,5:31 PM,CUST933,Male,22,Smart Home,Ring Video Doorbell Pro 2,1,249,249
934,2025-04-06,3:31 PM,CUST934,Male,30,Audio,Bose QuietComfort 45,1,279,279
935,2025-09-15,3:53 PM,CUST935,Female,34,Appliances,Vitamix E310 Blender,1,349,349
936,2025-12-26,4:10 PM,CUST936,Male,57,Computers & Accessories,Samsung T7 Portable SSD 1TB,4,89,356
937,2025-09-13,12:01 PM,CUST937,Female,62,Tablets,Samsung Galaxy Tab S9,1,799,799
938,2025-12-13,6:14 PM,CUST938,Male,49,Smart Home,Google Nest Hub Max,3,229,687
939,2025-11-27,2:17 PM,CUST939,Female,46,Laptops,Lenovo ThinkPad X1,1,1599,1599
940,2025-05-28,1:18 PM,CUST940,Female,20,Smart Home,Amazon Echo Show 10,1,249,249
941,2025-11-25,12:29 PM,CUST941,Female,57,Audio,AirPods Pro 2nd Gen,2,249,498
942,2025-08-31,5:49 PM,CUST942,Male,51,Smart Home,Arlo Pro 4 Security Camera,3,199,597
943,2025-11-22,6:35 PM,CUST943,Female,57,Appliances,Keurig K-Elite Coffee Maker,4,149,596
944,2025-11-10,4:36 PM,CUST944,Male,44,Audio,Samsung Galaxy Buds2 Pro,2,199,398
945,2025-07-04,12:49 PM,CUST945,Male,30,Appliances,Ninja Foodi Air Fryer,1,199,199
946,2025-03-29,5:23 PM,CUST946,Male,62,Cameras,Canon EOS R50,2,699,1398
947,2025-12-24,4:48 PM,CUST947,Male,50,Cameras,DJI Mini 4 Pro Drone,1,759,759
948,2025-04-11,11:46 AM,CUST948,Female,23,Smart Home,Amazon Echo Show 10,3,249,747
949,2025-12-25,3:13 PM,CUST949,Female,41,Audio,JBL Charge 5 Speaker,2,149,298
950,2025-12-02,9:06 PM,CUST950,Male,36,Appliances,Instant Pot Duo 7-in-1,3,99,297
951,2025-11-07,6:41 PM,CUST951,Male,33,Appliances,Dyson V15 Detect Vacuum,2,749,1498
952,2025-12-27,6:19 PM,CUST952,Female,57,Smart Home,Philips Hue Starter Kit,1,199,199
953,2025-12-25,7:02 PM,CUST953,Male,45,Computers & Accessories,Apple Magic Keyboard,3,99,297
954,2025-11-21,4:22 PM,CUST954,Female,50,Smartphones,iPhone 15 Pro,2,1199,2398
955,2025-07-16,7:05 PM,CUST955,Male,58,Audio,Samsung Galaxy Buds2 Pro,1,199,199
956,2025-11-19,3:07 PM,CUST956,Male,30,Tablets,Microsoft Surface Go 3,3,399,1197
957,2025-01-17,6:15 PM,CUST957,Female,60,Audio,AirPods Pro 2nd Gen,3,249,747
958,2025-09-14,1:47 PM,CUST958,Male,62,Appliances,Instant Pot Duo 7-in-1,2,99,198
959,2025-08-22,5:22 PM,CUST959,Female,42,Audio,Samsung Galaxy Buds2 Pro,2,199,398
960,2025-10-24,7:39 PM,CUST960,Male,59,Computers & Accessories,Samsung T7 Portable SSD 1TB,2,89,178
961,2025-10-24,5:10 PM,CUST961,Male,53,Appliances,Instant Pot Duo 7-in-1,4,99,396
962,2025-09-26,5:50 PM,CUST962,Male,44,Computers & Accessories,Samsung T7 Portable SSD 1TB,2,89,178
963,2025-11-24,1:13 PM,CUST963,Female,55,Computers & Accessories,Apple Magic Keyboard,1,99,99
964,2025-12-19,7:36 PM,CUST964,Male,24,Tablets,"iPad Pro 12.9""",2,1099,2198
965,2025-03-27,2:17 PM,CUST965,Male,22,Audio,Sony WH-1000XM5 Headphones,3,349,1047
966,2025-05-18,5:10 PM,CUST966,Male,60,Tablets,Amazon Fire HD 10,2,149,298
967,2025-01-29,2:45 PM,CUST967,Male,62,Smart Home,Nest Learning Thermostat,1,249,249
968,2025-12-06,3:36 PM,CUST968,Female,48,Tablets,"iPad Pro 12.9""",2,1099,2198
969,2025-09-20,3:54 PM,CUST969,Female,40,Smart Home,Google Nest Hub Max,3,229,687
970,2025-12-13,5:57 PM,CUST970,Male,59,Tablets,iPad Air M1,2,749,1498
971,2025-05-15,6:06 PM,CUST971,Female,27,Appliances,Keurig K-Elite Coffee Maker,4,149,596
972,2025-03-06,12:48 PM,CUST972,Male,49,Appliances,Dyson V15 Detect Vacuum,2,749,1498
973,2025-11-25,7:58 PM,CUST973,Male,60,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",1,399,399
974,2025-12-12,11:17 AM,CUST974,Male,47,Smart Home,Nest Learning Thermostat,1,249,249
975,2025-06-16,7:08 PM,CUST975,Female,56,Computers & Accessories,Seagate 4TB External HDD,4,99,396
976,2025-08-03,6:08 PM,CUST976,Female,48,Tablets,iPad 10th Gen,2,449,898
977,2025-04-10,1:45 PM,CUST977,Female,35,Appliances,Dyson V15 Detect Vacuum,2,749,1498
978,2025-12-20,4:15 PM,CUST978,Female,53,Audio,AirPods Pro 2nd Gen,3,249,747
979,2025-06-18,6:43 PM,CUST979,Female,19,Smart Home,Ring Video Doorbell Pro 2,1,249,249
980,2025-09-04,3:09 PM,CUST980,Female,31,Audio,AirPods Pro 2nd Gen,3,249,747
981,2025-03-21,5:17 PM,CUST981,Female,30,Appliances,Vitamix E310 Blender,2,349,698
982,2025-12-07,5:24 PM,CUST982,Female,46,Appliances,Keurig K-Elite Coffee Maker,3,149,447
983,2025-04-07,4:40 PM,CUST983,Female,29,Gaming,PlayStation 5,1,499,499
984,2025-08-21,7:49 PM,CUST984,Male,56,Appliances,Ninja Foodi Air Fryer,1,199,199
985,2025-10-24,12:32 PM,CUST985,Female,19,Audio,JBL Charge 5 Speaker,2,149,298
986,2025-11-09,6:44 PM,CUST986,Female,49,Tablets,Amazon Fire HD 10,2,149,298
987,2025-12-20,8:23 PM,CUST987,Female,30,Tablets,Samsung Galaxy Tab S9,2,799,1598
988,2025-08-08,4:31 PM,CUST988,Female,63,Audio,Sony WH-1000XM5 Headphones,3,349,1047
989,2025-11-09,2:00 PM,CUST989,Female,44,Computers & Accessories,Logitech MX Master 3 Mouse,1,99,99
990,2025-04-17,7:54 PM,CUST990,Female,58,Tablets,Microsoft Surface Go 3,2,399,798
991,2025-08-06,6:46 PM,CUST991,Female,34,Computers & Accessories,Anker 65W USB-C Charger,2,45,90
992,2025-03-22,9:40 PM,CUST992,Female,57,Audio,Sonos Era 300,2,449,898
993,2025-09-03,5:22 PM,CUST993,Female,48,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",3,399,1197
994,2025-08-03,7:50 PM,CUST994,Female,51,Tablets,iPad 10th Gen,2,449,898
995,2025-12-20,5:13 PM,CUST995,Female,41,Smart Home,Philips Hue Starter Kit,1,199,199
996,2025-02-07,9:52 PM,CUST996,Male,62,Smart Home,Ring Video Doorbell Pro 2,1,249,249
997,2025-07-18,2:17 PM,CUST997,Male,52,Smart Home,Google Nest Hub Max,3,229,687
998,2025-08-16,4:18 PM,CUST998,Female,23,Computers & Accessories,Anker 65W USB-C Charger,4,45,180
999,2025-12-20,4:36 PM,CUST999,Female,36,Appliances,Instant Pot Duo 7-in-1,3,99,297
1000,2025-12-01,12:54 PM,CUST1000,Male,47,Computers & Accessories,Anker 65W USB-C Charger,4,45,180
